Country Code,Year,Metric,Value,YoY_Growth_%,Rolling_3Y_Avg,Share_of_G20_%,Rank_in_G20
CAN,2017,Imports of goods & services (% of GDP),33.6466507,-0.633356081,33.94090131,7.03338124,4
CAN,2018,Imports of goods & services (% of GDP),34.27448212,1.86595519,33.92741498,6.894418262,4
CAN,2019,Imports of goods & services (% of GDP),33.81878946,-1.329539167,33.91330743,6.991932952,4
CAN,2020,Imports of goods & services (% of GDP),31.68312373,-6.315027137,33.25879844,7.049671769,5
CAN,2021,Imports of goods & services (% of GDP),31.07175842,-1.929624478,32.19122387,6.371429191,6
CAN,2022,Imports of goods & services (% of GDP),33.37443089,7.410821238,32.04310435,6.040844642,8
CAN,2023,Imports of goods & services (% of GDP),33.28245524,-0.275587177,32.57621485,6.474560552,6
CAN,2024,Imports of goods & services (% of GDP),32.71769865,-1.69685976,33.12486159,7.539666491,4
CHN,2005,Imports of goods & services (% of GDP),27.99127719,,27.99127719,6.129435122,5
CHN,2006,Imports of goods & services (% of GDP),28.04273299,0.183827993,28.01700509,5.850100917,7
CHN,2007,Imports of goods & services (% of GDP),26.35976838,-6.001428652,27.46459286,5.401886998,10
CHN,2008,Imports of goods & services (% of GDP),24.6186194,-6.605327322,26.34037359,4.732897363,13
CHN,2009,Imports of goods & services (% of GDP),20.08899262,-18.39919089,23.6891268,4.416664208,15
CHN,2010,Imports of goods & services (% of GDP),23.13132708,15.14428583,22.6129797,4.812501302,12
CHN,2011,Imports of goods & services (% of GDP),23.79394433,2.864588116,22.33808801,4.656653467,13
CHN,2012,Imports of goods & services (% of GDP),22.40350875,-5.843653168,23.10959339,4.397267565,13
CHN,2013,Imports of goods & services (% of GDP),21.75269829,-2.904948806,22.65005046,4.313829253,13
CHN,2014,Imports of goods & services (% of GDP),20.99647979,-3.476435394,21.71756227,4.194961852,14
CHN,2015,Imports of goods & services (% of GDP),17.75812061,-15.42334337,20.16909956,3.67974099,16
CHN,2016,Imports of goods & services (% of GDP),16.97351996,-4.418264036,18.57604012,3.65327008,15
CHN,2017,Imports of goods & services (% of GDP),17.61522245,3.780609416,17.44895434,3.682226092,15
CHN,2018,Imports of goods & services (% of GDP),18.12386459,2.887514704,17.570869,3.64567151,16
CHN,2019,Imports of goods & services (% of GDP),17.14371331,-5.408069949,17.62760012,3.544411138,16
CHN,2020,Imports of goods & services (% of GDP),15.83536862,-7.631629579,17.03431551,3.523457853,15
CHN,2021,Imports of goods & services (% of GDP),16.99444895,7.319566483,16.65784363,3.484802073,17
CHN,2022,Imports of goods & services (% of GDP),17.14298818,0.874045599,16.65760192,3.102918179,16
CHN,2023,Imports of goods & services (% of GDP),17.00272065,-0.818221015,17.04671926,3.307602869,16
CHN,2024,Imports of goods & services (% of GDP),17.1755035,1.016207072,17.10707078,3.958028027,15
DEU,2005,Imports of goods & services (% of GDP),30.9999527,,30.9999527,6.7882647,3
DEU,2006,Imports of goods & services (% of GDP),33.78974355,8.999339036,32.39484813,7.049006591,2
DEU,2007,Imports of goods & services (% of GDP),34.24703606,1.35334708,33.0122441,7.018218677,3
DEU,2008,Imports of goods & services (% of GDP),35.15886133,2.662493974,34.39854698,6.75924508,2
DEU,2009,Imports of goods & services (% of GDP),30.67354211,-12.75729375,33.35981316,6.743729669,3
DEU,2010,Imports of goods & services (% of GDP),34.37937203,12.08151935,33.40392516,7.152671011,2
DEU,2011,Imports of goods & services (% of GDP),36.77732449,6.974974565,33.94341288,7.197598398,2
DEU,2012,Imports of goods & services (% of GDP),36.63167142,-0.396040423,35.92945598,7.189912186,2
DEU,2013,Imports of goods & services (% of GDP),35.89572696,-2.0090387,36.43490762,7.118566854,2
DEU,2014,Imports of goods & services (% of GDP),35.14644057,-2.087397172,35.89127965,7.022033166,2
DEU,2015,Imports of goods & services (% of GDP),35.18691362,0.115155459,35.40969372,7.291240508,4
DEU,2016,Imports of goods & services (% of GDP),34.36076981,-2.347872321,34.89804133,7.395588694,2
DEU,2017,Imports of goods & services (% of GDP),35.24065552,2.560727572,34.92944631,7.366586577,3
DEU,2018,Imports of goods & services (% of GDP),36.62026796,3.914831949,35.4072311,7.36628035,3
DEU,2019,Imports of goods & services (% of GDP),36.74744263,0.347279465,36.2027887,7.597423182,2
DEU,2020,Imports of goods & services (% of GDP),33.82407338,-7.955299862,35.73059465,7.526045008,2
DEU,2021,Imports of goods & services (% of GDP),37.4990344,10.86492741,36.0235168,7.689376288,3
DEU,2022,Imports of goods & services (% of GDP),43.28360965,15.42593121,38.20223914,7.834427568,3
DEU,2023,Imports of goods & services (% of GDP),39.39675789,-8.979962126,40.05980065,7.663998726,2
DEU,2024,Imports of goods & services (% of GDP),38.24440336,-2.924998394,40.30825697,8.813274111,1
FRA,2005,Imports of goods & services (% of GDP),27.6592796,,27.6592796,6.056735413,6
FRA,2006,Imports of goods & services (% of GDP),28.94142905,4.635512804,28.30035432,6.037581309,6
FRA,2007,Imports of goods & services (% of GDP),29.29402666,1.218314465,28.63157844,6.003202283,5
FRA,2008,Imports of goods & services (% of GDP),29.98073316,2.344186099,29.40539629,5.763756717,6
FRA,2009,Imports of goods & services (% of GDP),26.31816407,-12.21640936,28.53097463,5.786178305,7
FRA,2010,Imports of goods & services (% of GDP),28.76106716,9.282194145,28.35332146,5.98377571,7
FRA,2011,Imports of goods & services (% of GDP),31.06678815,8.016813065,28.71533979,6.080003581,7
FRA,2012,Imports of goods & services (% of GDP),31.30327842,0.761231826,30.37704458,6.14407736,6
FRA,2013,Imports of goods & services (% of GDP),31.22794853,-0.240645381,31.19933837,6.192888629,6
FRA,2014,Imports of goods & services (% of GDP),31.45745404,0.734936224,31.32956033,6.284997341,6
FRA,2015,Imports of goods & services (% of GDP),31.81119247,1.124497973,31.49886501,6.591741966,6
FRA,2016,Imports of goods & services (% of GDP),31.84454637,0.104849571,31.70439762,6.85401312,5
FRA,2017,Imports of goods & services (% of GDP),33.08401411,3.892244934,32.24658432,6.915769604,5
FRA,2018,Imports of goods & services (% of GDP),33.88427889,2.418886582,32.93761312,6.815927672,5
FRA,2019,Imports of goods & services (% of GDP),33.53941778,-1.017761385,33.50257026,6.934173699,5
FRA,2020,Imports of goods & services (% of GDP),30.2816679,-9.713197466,32.56845486,6.73784003,6
FRA,2021,Imports of goods & services (% of GDP),32.5004327,7.327089115,32.1071728,6.664386445,5
FRA,2022,Imports of goods & services (% of GDP),39.28647472,20.87985131,34.02285844,7.110937446,5
FRA,2023,Imports of goods & services (% of GDP),36.27952421,-7.653907685,36.02214388,7.057591594,4
FRA,2024,Imports of goods & services (% of GDP),33.97888651,-6.341421926,36.51496181,7.830302332,3
GBR,2005,Imports of goods & services (% of GDP),27.40920637,,27.40920637,6.001975224,7
GBR,2006,Imports of goods & services (% of GDP),29.40229804,7.271613932,28.4057522,6.133724938,5
GBR,2007,Imports of goods & services (% of GDP),27.45279312,-6.630450858,28.08809917,5.625879713,9
GBR,2008,Imports of goods & services (% of GDP),29.19264558,6.337615481,28.68257891,5.612247911,9
GBR,2009,Imports of goods & services (% of GDP),28.122833,-3.664664707,28.25609057,6.182943679,5
GBR,2010,Imports of goods & services (% of GDP),30.4160323,8.154225766,29.24383696,6.328093261,5
GBR,2011,Imports of goods & services (% of GDP),32.17780692,5.792256535,30.23889074,6.297438292,3
GBR,2012,Imports of goods & services (% of GDP),31.6074143,-1.772627375,31.40041784,6.203771885,5
GBR,2013,Imports of goods & services (% of GDP),31.70968714,0.323572315,31.83163612,6.288423357,5
GBR,2014,Imports of goods & services (% of GDP),30.51858939,-3.756258294,31.27856361,6.097418213,7
GBR,2015,Imports of goods & services (% of GDP),29.35759902,-3.804207184,30.52862518,6.083321701,7
GBR,2016,Imports of goods & services (% of GDP),30.79805889,4.906599718,30.2247491,6.628773959,6
GBR,2017,Imports of goods & services (% of GDP),32.231299,4.653670259,30.7956523,6.737520942,6
GBR,2018,Imports of goods & services (% of GDP),32.96253689,2.268719895,31.99729826,6.630516414,6
GBR,2019,Imports of goods & services (% of GDP),33.03035336,0.205738004,32.74139641,6.82892616,6
GBR,2020,Imports of goods & services (% of GDP),29.11134184,-11.86487918,31.7014107,6.477435952,7
GBR,2021,Imports of goods & services (% of GDP),29.40426184,1.006205754,30.51531901,6.029500155,7
GBR,2022,Imports of goods & services (% of GDP),35.31333567,20.09597746,31.27631311,6.391790628,7
GBR,2023,Imports of goods & services (% of GDP),33.05292704,-6.401005689,32.59017485,6.429909573,7
GBR,2024,Imports of goods & services (% of GDP),31.76978235,-3.882090968,33.37868168,7.321222864,5
IDN,2005,Imports of goods & services (% of GDP),29.92066824,,29.92066824,6.551926642,4
IDN,2006,Imports of goods & services (% of GDP),25.6224105,-14.36551385,27.77153937,5.345188259,12
IDN,2007,Imports of goods & services (% of GDP),25.39353149,-0.89327664,26.97887008,5.203876818,12
IDN,2008,Imports of goods & services (% of GDP),28.75311546,13.23007779,26.58968582,5.527748821,10
IDN,2009,Imports of goods & services (% of GDP),21.3530017,-25.7367372,25.16654955,4.694562845,13
IDN,2010,Imports of goods & services (% of GDP),22.40224294,4.913788019,24.16945337,4.660814441,13
IDN,2011,Imports of goods & services (% of GDP),23.8526601,6.474428297,22.53596824,4.668144583,12
IDN,2012,Imports of goods & services (% of GDP),24.98851951,4.761982149,23.74780752,4.904642731,12
IDN,2013,Imports of goods & services (% of GDP),24.7137963,-1.099397726,24.5183253,4.90105163,12
IDN,2014,Imports of goods & services (% of GDP),24.41419099,-1.212299817,24.70550227,4.877798606,12
IDN,2015,Imports of goods & services (% of GDP),20.77746098,-14.89596771,23.30181609,4.305392249,13
IDN,2016,Imports of goods & services (% of GDP),18.33234795,-11.76810312,21.17466664,3.945735383,14
IDN,2017,Imports of goods & services (% of GDP),19.17819264,4.613946283,19.42933386,4.008944055,14
IDN,2018,Imports of goods & services (% of GDP),22.07156246,15.08677005,19.86070101,4.439763166,12
IDN,2019,Imports of goods & services (% of GDP),19.03624974,-13.75214249,20.09533494,3.935687349,14
IDN,2020,Imports of goods & services (% of GDP),15.64100712,-17.83566968,18.9162731,3.480211334,17
IDN,2021,Imports of goods & services (% of GDP),18.78820264,20.12143782,17.82181983,3.852620798,13
IDN,2022,Imports of goods & services (% of GDP),20.96175851,11.56872701,18.46365609,3.794123921,12
IDN,2023,Imports of goods & services (% of GDP),19.58243967,-6.580167605,19.77746694,3.809445261,14
IDN,2024,Imports of goods & services (% of GDP),20.38933443,4.120501736,20.31117754,4.698642874,12
IND,2005,Imports of goods & services (% of GDP),22.39642292,,22.39642292,4.904292874,13
IND,2006,Imports of goods & services (% of GDP),24.45653908,9.198416035,23.426481,5.101971398,13
IND,2007,Imports of goods & services (% of GDP),24.88656893,1.758343043,23.91317698,5.099985371,13
IND,2008,Imports of goods & services (% of GDP),29.27086318,17.6171101,26.20465706,5.627285142,8
IND,2009,Imports of goods & services (% of GDP),25.87235027,-11.61056608,26.67659413,5.68816394,8
IND,2010,Imports of goods & services (% of GDP),26.85427325,3.795260075,27.33249557,5.587064871,8
IND,2011,Imports of goods & services (% of GDP),31.08346869,15.74868702,27.9366974,6.08326809,6
IND,2012,Imports of goods & services (% of GDP),31.25929107,0.565645923,29.73234434,6.135443704,7
IND,2013,Imports of goods & services (% of GDP),28.41327065,-9.104558434,30.25201014,5.634703174,10
IND,2014,Imports of goods & services (% of GDP),25.95422274,-8.654575314,28.54226148,5.185487062,10
IND,2015,Imports of goods & services (% of GDP),22.10972471,-14.81261091,25.49240603,4.58145668,11
IND,2016,Imports of goods & services (% of GDP),20.9242508,-5.361775971,22.99606608,4.503599702,12
IND,2017,Imports of goods & services (% of GDP),21.95073212,4.905701629,21.66156921,4.588506263,11
IND,2018,Imports of goods & services (% of GDP),23.68914073,7.919592883,22.18804122,4.765144048,10
IND,2019,Imports of goods & services (% of GDP),21.24113863,-10.33385773,22.29367049,4.391541493,12
IND,2020,Imports of goods & services (% of GDP),19.0756284,-10.19488772,21.33530259,4.244433729,13
IND,2021,Imports of goods & services (% of GDP),24.02393045,25.9404406,21.44689916,4.926234612,10
IND,2022,Imports of goods & services (% of GDP),26.82372895,11.65420661,23.3077626,4.855153331,10
IND,2023,Imports of goods & services (% of GDP),23.5441445,-12.22642999,24.79726797,4.580130527,11
IND,2024,Imports of goods & services (% of GDP),23.49297031,-0.217354214,24.62028125,5.4138637,10
ITA,2005,Imports of goods & services (% of GDP),24.61032087,,24.61032087,5.389084752,10
ITA,2006,Imports of goods & services (% of GDP),26.87048014,9.183786251,25.7404005,5.6055528,10
ITA,2007,Imports of goods & services (% of GDP),27.58298702,2.651634354,26.35459601,5.652560249,8
ITA,2008,Imports of goods & services (% of GDP),27.4714933,-0.40421191,27.30832015,5.281358637,11
ITA,2009,Imports of goods & services (% of GDP),22.86431698,-16.77075313,25.97293243,5.026832969,11
ITA,2010,Imports of goods & services (% of GDP),26.74346039,16.96592738,25.69309022,5.564010119,9
ITA,2011,Imports of goods & services (% of GDP),27.90922829,4.359076507,25.83900189,5.462045422,10
ITA,2012,Imports of goods & services (% of GDP),26.89930819,-3.618588399,27.18399896,5.27968439,11
ITA,2013,Imports of goods & services (% of GDP),25.85674223,-3.875809595,26.88842624,5.127711952,11
ITA,2014,Imports of goods & services (% of GDP),25.8321272,-0.095197718,26.19605921,5.161093157,11
ITA,2015,Imports of goods & services (% of GDP),26.29157476,1.778589746,25.99348139,5.447996861,10
ITA,2016,Imports of goods & services (% of GDP),25.63339781,-2.503375923,25.91903326,5.517165887,9
ITA,2017,Imports of goods & services (% of GDP),27.44310811,7.059970417,26.45602689,5.736613831,8
ITA,2018,Imports of goods & services (% of GDP),28.46147624,3.710833783,27.17932739,5.725114119,8
ITA,2019,Imports of goods & services (% of GDP),27.74431634,-2.519756501,27.8829669,5.736053914,8
ITA,2020,Imports of goods & services (% of GDP),25.21362872,-9.121463268,27.1398071,5.61017304,8
ITA,2021,Imports of goods & services (% of GDP),29.13036876,15.53421796,27.36277127,5.973336924,8
ITA,2022,Imports of goods & services (% of GDP),36.91736226,26.73153083,30.42045325,6.682122933,6
ITA,2023,Imports of goods & services (% of GDP),32.10609978,-13.03251964,32.7179436,6.245719722,9
ITA,2024,Imports of goods & services (% of GDP),30.44323062,-5.179293565,33.15556422,7.015524173,6
JPN,2005,Imports of goods & services (% of GDP),12.41405886,,12.41405886,2.718388584,18
JPN,2006,Imports of goods & services (% of GDP),14.35900205,15.66726257,13.38653045,2.995485892,18
JPN,2007,Imports of goods & services (% of GDP),15.52745068,8.137394402,14.10017053,3.182028489,18
JPN,2008,Imports of goods & services (% of GDP),16.89393316,8.800430359,15.59346197,3.247836543,18
JPN,2009,Imports of goods & services (% of GDP),11.97060079,-29.14260599,14.79732821,2.631795682,18
JPN,2010,Imports of goods & services (% of GDP),13.57996924,13.44434158,14.14816773,2.825329452,18
JPN,2011,Imports of goods & services (% of GDP),15.42049847,13.55326503,13.65702283,3.017907273,18
JPN,2012,Imports of goods & services (% of GDP),16.0561363,4.122031712,15.01886801,3.151431688,17
JPN,2013,Imports of goods & services (% of GDP),18.19461192,13.31874353,16.55708223,3.608216696,16
JPN,2014,Imports of goods & services (% of GDP),20.01277922,9.992888605,18.08784248,3.998424795,16
JPN,2015,Imports of goods & services (% of GDP),17.99064852,-10.10419733,18.73267989,3.727924156,15
JPN,2016,Imports of goods & services (% of GDP),15.25227761,-15.22107947,17.75190178,3.282801068,16
JPN,2017,Imports of goods & services (% of GDP),16.83177447,10.35580979,16.69156686,3.518456795,16
JPN,2018,Imports of goods & services (% of GDP),18.2949862,8.693151985,16.79301276,3.680093153,15
JPN,2019,Imports of goods & services (% of GDP),17.75289168,-2.963076969,17.62655078,3.670356932,15
JPN,2020,Imports of goods & services (% of GDP),15.80202577,-10.98900361,17.28330122,3.516038883,16
JPN,2021,Imports of goods & services (% of GDP),18.62925429,17.89155743,17.39472391,3.820027595,14
JPN,2022,Imports of goods & services (% of GDP),25.26656271,35.62841712,19.89928092,4.573302853,11
JPN,2023,Imports of goods & services (% of GDP),23.29928832,-7.786078429,22.39836844,4.532497738,12
JPN,2024,Imports of goods & services (% of GDP),0,-100,16.18861701,0,18
KOR,2005,Imports of goods & services (% of GDP),33.04172823,,33.04172823,7.235365793,1
KOR,2006,Imports of goods & services (% of GDP),35.02545491,6.003701358,34.03359157,7.306793027,1
KOR,2007,Imports of goods & services (% of GDP),36.4823456,4.159519659,34.84984291,7.476298937,1
KOR,2008,Imports of goods & services (% of GDP),47.87446723,31.22639579,39.79408925,9.203803674,1
KOR,2009,Imports of goods & services (% of GDP),40.94826746,-14.467419,41.76836009,9.002678764,1
KOR,2010,Imports of goods & services (% of GDP),44.29585958,8.175174028,44.37286476,9.215808551,1
KOR,2011,Imports of goods & services (% of GDP),52.22858168,17.90849567,45.82423624,10.22152538,1
KOR,2012,Imports of goods & services (% of GDP),51.3642764,-1.654851138,49.29623922,10.08156665,1
KOR,2013,Imports of goods & services (% of GDP),46.66003384,-9.158588201,50.08429731,9.253262114,1
KOR,2014,Imports of goods & services (% of GDP),42.78302103,-8.309065581,46.93577709,8.547772911,1
KOR,2015,Imports of goods & services (% of GDP),36.14293286,-15.52038171,41.86199591,7.489341607,2
KOR,2016,Imports of goods & services (% of GDP),33.47115855,-7.392245442,37.46570415,7.204114551,4
KOR,2017,Imports of goods & services (% of GDP),36.18671087,8.113111193,35.26693409,7.564346764,2
KOR,2018,Imports of goods & services (% of GDP),37.27557467,3.009015682,35.64448136,7.498097325,2
KOR,2019,Imports of goods & services (% of GDP),36.4812779,-2.130877336,36.64785448,7.542394425,3
KOR,2020,Imports of goods & services (% of GDP),32.67445454,-10.4350055,35.47710237,7.270248405,3
KOR,2021,Imports of goods & services (% of GDP),38.32222742,17.28497984,35.82598662,7.858176392,2
KOR,2022,Imports of goods & services (% of GDP),48.26464507,25.94425824,39.75377568,8.736005823,1
KOR,2023,Imports of goods & services (% of GDP),43.94400932,-8.95196834,43.51029394,8.548592561,1
KOR,2024,Imports of goods & services (% of GDP),0,-100,30.73621813,0,18
MEX,2005,Imports of goods & services (% of GDP),27.07557082,,27.07557082,5.928916841,8
MEX,2006,Imports of goods & services (% of GDP),27.92736792,3.145998658,27.50146937,5.82603417,8
MEX,2007,Imports of goods & services (% of GDP),28.47746307,1.969735037,27.8268006,5.835864536,7
MEX,2008,Imports of goods & services (% of GDP),29.34522064,3.047173036,28.58335054,5.641580267,7
MEX,2009,Imports of goods & services (% of GDP),28.07847241,-4.316710555,28.63371871,6.173190784,6
MEX,2010,Imports of goods & services (% of GDP),30.25592442,7.754880602,29.22653916,6.294782618,6
MEX,2011,Imports of goods & services (% of GDP),31.71942104,4.837058046,30.01793929,6.207728737,5
MEX,2012,Imports of goods & services (% of GDP),32.7184815,3.149680621,31.56460899,6.421847537,3
MEX,2013,Imports of goods & services (% of GDP),31.93587419,-2.391942661,32.12459224,6.333279047,3
MEX,2014,Imports of goods & services (% of GDP),32.63541683,2.190460302,32.42992417,6.520346745,5
MEX,2015,Imports of goods & services (% of GDP),36.25020199,11.0762647,33.60716433,7.51156933,1
MEX,2016,Imports of goods & services (% of GDP),38.87462616,7.239750474,35.92008166,8.367121787,1
MEX,2017,Imports of goods & services (% of GDP),39.43803742,1.449303361,38.18762186,8.243992991,1
MEX,2018,Imports of goods & services (% of GDP),41.16873122,4.388387229,39.8271316,8.281217826,1
MEX,2019,Imports of goods & services (% of GDP),38.93232147,-5.432301864,39.84636337,8.049140306,1
MEX,2020,Imports of goods & services (% of GDP),37.61918361,-3.372873242,39.24007877,8.370478206,1
MEX,2021,Imports of goods & services (% of GDP),42.50010443,12.97455275,39.68386984,8.714872277,1
MEX,2022,Imports of goods & services (% of GDP),45.88088995,7.954769911,42.00005933,8.304540958,2
MEX,2023,Imports of goods & services (% of GDP),37.60286278,-18.04242939,41.99461905,7.315025597,3
MEX,2024,Imports of goods & services (% of GDP),37.92585154,0.858947257,40.46986809,8.739865082,2
RUS,2005,Imports of goods & services (% of GDP),21.51018253,,21.51018253,4.710226952,14
RUS,2006,Imports of goods & services (% of GDP),21.00292642,-2.358213844,21.25655447,4.381500161,15
RUS,2007,Imports of goods & services (% of GDP),21.54206226,2.566955798,21.35172374,4.414598199,15
RUS,2008,Imports of goods & services (% of GDP),22.07290571,2.464218328,21.53929813,4.243487237,15
RUS,2009,Imports of goods & services (% of GDP),20.49695982,-7.139730059,21.3706426,4.506357812,14
RUS,2010,Imports of goods & services (% of GDP),21.1399447,3.136976821,21.23660341,4.398191727,14
RUS,2011,Imports of goods & services (% of GDP),19.98003793,-5.486801364,20.53898082,3.910243363,15
RUS,2012,Imports of goods & services (% of GDP),20.24407005,1.321479566,20.45468423,3.973421913,15
RUS,2013,Imports of goods & services (% of GDP),20.44181257,0.976792351,20.22197352,4.053864394,15
RUS,2014,Imports of goods & services (% of GDP),20.69024421,1.215311196,20.45870894,4.13377795,15
RUS,2015,Imports of goods & services (% of GDP),20.65595987,-0.165702937,20.59600555,4.280215451,14
RUS,2016,Imports of goods & services (% of GDP),20.66363686,0.037165999,20.66994698,4.447506852,13
RUS,2017,Imports of goods & services (% of GDP),20.78564336,0.590440567,20.7017467,4.344960078,13
RUS,2018,Imports of goods & services (% of GDP),20.78764357,0.009623041,20.74564126,4.181498904,14
RUS,2019,Imports of goods & services (% of GDP),20.79532298,0.036942204,20.78953664,4.299370449,13
RUS,2020,Imports of goods & services (% of GDP),20.44472269,-1.685957418,20.67589641,4.549064847,12
RUS,2021,Imports of goods & services (% of GDP),20.58377593,0.680142432,20.60794053,4.220812644,12
RUS,2022,Imports of goods & services (% of GDP),15.06248308,-26.82351804,18.6969939,2.726342226,19
RUS,2023,Imports of goods & services (% of GDP),18.34161446,21.7701913,17.99595782,3.56806289,15
RUS,2024,Imports of goods & services (% of GDP),17.59156448,-4.089334534,16.99855401,4.053907663,13
SAU,2005,Imports of goods & services (% of GDP),24.90333295,,24.90333295,5.453247546,9
SAU,2006,Imports of goods & services (% of GDP),30.11269643,20.91833849,27.50801469,6.281923842,4
SAU,2007,Imports of goods & services (% of GDP),34.92587696,15.98389083,29.98063545,7.157333019,2
SAU,2008,Imports of goods & services (% of GDP),33.99112884,-2.676376938,33.00990074,6.534750038,3
SAU,2009,Imports of goods & services (% of GDP),37.76972091,11.11640654,35.56224224,8.303859613,2
SAU,2010,Imports of goods & services (% of GDP),32.9799705,-12.68145567,34.91360675,6.861523785,3
SAU,2011,Imports of goods & services (% of GDP),29.08608811,-11.8068098,33.27859317,5.692365719,9
SAU,2012,Imports of goods & services (% of GDP),28.6208309,-1.599586727,30.22896317,5.617577711,8
SAU,2013,Imports of goods & services (% of GDP),29.87898499,4.39593836,29.19530133,5.925372465,8
SAU,2014,Imports of goods & services (% of GDP),32.90426529,10.12511071,30.46802706,6.574060942,3
SAU,2015,Imports of goods & services (% of GDP),35.66513761,8.390621383,32.8161293,7.390335479,3
SAU,2016,Imports of goods & services (% of GDP),28.7785738,-19.30895063,32.44932557,6.194113118,7
SAU,2017,Imports of goods & services (% of GDP),27.16944126,-5.591425593,30.53771756,5.679407444,9
SAU,2018,Imports of goods & services (% of GDP),23.58192731,-13.20422425,26.50998079,4.743577735,11
SAU,2019,Imports of goods & services (% of GDP),24.63461551,4.463961705,25.12866136,5.093132626,10
SAU,2020,Imports of goods & services (% of GDP),23.7233477,-3.69913552,23.97996351,5.2785772,9
SAU,2021,Imports of goods & services (% of GDP),21.72826494,-8.40978595,23.36207605,4.455496198,11
SAU,2022,Imports of goods & services (% of GDP),20.83915488,-4.091951476,22.09692251,3.771932397,13
SAU,2023,Imports of goods & services (% of GDP),23.9264922,14.8150793,22.16463734,4.654510055,10
SAU,2024,Imports of goods & services (% of GDP),25.64038858,7.163174481,23.46867856,5.908727894,9
TUR,2005,Imports of goods & services (% of GDP),24.26608949,,24.26608949,5.31370613,11
TUR,2006,Imports of goods & services (% of GDP),26.36803713,8.662078151,25.31706331,5.500736259,11
TUR,2007,Imports of goods & services (% of GDP),25.96129105,-1.54257244,25.53180589,5.320227347,11
TUR,2008,Imports of goods & services (% of GDP),26.98196297,3.93151447,26.43709705,5.187247071,12
TUR,2009,Imports of goods & services (% of GDP),23.4168678,-13.21288289,25.45337394,5.148313996,10
TUR,2010,Imports of goods & services (% of GDP),25.50033191,8.897279208,25.29972089,5.305375696,10
TUR,2011,Imports of goods & services (% of GDP),30.31047438,18.86305829,26.4092247,5.931987302,8
TUR,2012,Imports of goods & services (% of GDP),28.46992714,-6.07231422,28.09357781,5.587958947,9
TUR,2013,Imports of goods & services (% of GDP),28.73428929,0.928566335,29.1715636,5.698365144,9
TUR,2014,Imports of goods & services (% of GDP),28.56075947,-0.603912016,28.5883253,5.706256365,9
TUR,2015,Imports of goods & services (% of GDP),26.55726626,-7.014845698,27.95077168,5.503052006,9
TUR,2016,Imports of goods & services (% of GDP),25.2446771,-4.94248597,26.78756761,5.433500169,10
TUR,2017,Imports of goods & services (% of GDP),29.72274641,17.73866738,27.17489659,6.213141653,7
TUR,2018,Imports of goods & services (% of GDP),31.38152231,5.580829845,28.78298194,6.312490433,7
TUR,2019,Imports of goods & services (% of GDP),30.11907684,-4.022894276,30.40778185,6.227028502,7
TUR,2020,Imports of goods & services (% of GDP),32.22296559,6.985236479,31.24118825,7.169789594,4
TUR,2021,Imports of goods & services (% of GDP),35.33874785,9.669446037,32.56026343,7.246398052,4
TUR,2022,Imports of goods & services (% of GDP),42.58592751,20.5077432,36.71588032,7.708145584,4
TUR,2023,Imports of goods & services (% of GDP),34.36076902,-19.31426407,37.42848146,6.684328967,5
TUR,2024,Imports of goods & services (% of GDP),27.77671527,-19.16154363,34.90780394,6.401036076,8
USA,2005,Imports of goods & services (% of GDP),15.65650093,,15.65650093,3.428407573,17
USA,2006,Imports of goods & services (% of GDP),16.3338963,4.326607626,15.99519861,3.407476073,17
USA,2007,Imports of goods & services (% of GDP),16.54822627,1.312179088,16.17954117,3.391215242,17
USA,2008,Imports of goods & services (% of GDP),17.4419436,5.400683545,16.77468872,3.353190832,17
USA,2009,Imports of goods & services (% of GDP),13.82730858,-20.7238087,15.93915948,3.040002057,17
USA,2010,Imports of goods & services (% of GDP),15.87852751,14.83454948,15.71592656,3.303547351,17
USA,2011,Imports of goods & services (% of GDP),17.27901479,8.820007296,15.66161696,3.381632866,16
USA,2012,Imports of goods & services (% of GDP),17.03778831,-1.396066209,16.73177687,3.344106262,16
USA,2013,Imports of goods & services (% of GDP),16.3878144,-3.814895993,16.90153917,3.24990639,17
USA,2014,Imports of goods & services (% of GDP),16.39835512,0.064320482,16.60798594,3.276286067,17
USA,2015,Imports of goods & services (% of GDP),15.2770653,-6.837818865,16.02107828,3.165630228,17
USA,2016,Imports of goods & services (% of GDP),14.56443856,-4.664683501,15.41328633,3.134755063,17
USA,2017,Imports of goods & services (% of GDP),14.9478572,2.632567227,14.92978702,3.124649146,17
USA,2018,Imports of goods & services (% of GDP),15.15824837,1.407500569,14.89018138,3.04912862,18
USA,2019,Imports of goods & services (% of GDP),14.46928321,-4.545150198,14.85846293,2.991480763,19
USA,2020,Imports of goods & services (% of GDP),13.00612224,-10.11218698,14.21121794,2.893934751,19
USA,2021,Imports of goods & services (% of GDP),14.42267783,10.89145222,13.96602776,2.957446737,19
USA,2022,Imports of goods & services (% of GDP),15.28946191,6.009869262,14.23942066,2.767425889,18
USA,2023,Imports of goods & services (% of GDP),13.88785186,-9.167164042,14.53333053,2.701655787,19
USA,2024,Imports of goods & services (% of GDP),13.99111664,0.743561918,14.3894768,3.22419845,16
ZAF,2005,Imports of goods & services (% of GDP),23.82801691,,23.82801691,5.217778478,12
ZAF,2006,Imports of goods & services (% of GDP),27.66989139,16.12334968,25.74895415,5.772321016,9
